,AreaCode,Keyword,State,City,Impression Share (IS),Clicks,# Call Conversions,# Invoiced,# of Payments,$ Ad Cost,$ Invoiced,$ Received,Latitude,Longitude,CPC,$ Revenue / $ Ad Cost,$ Paid / $ Invoiced
325,936,structural inspection,Texas,Conroe,100.0,1.0,0.0,2.0,1.0,12.93,1000.0,500.0,30.307375,-95.438548,12.93,38.669760247486465,0.5
326,936,windstorm inspection,Texas,Conroe,100.0,2.0,0.0,2.0,1.0,6.91,1000.0,500.0,30.3893745,-95.40120999999999,3.455,72.3589001447178,0.5
327,940,foundation cracks,Texas,Denton,89.285,2.0,0.0,0.0,0.0,21.44,0.0,0.0,33.5685555,-97.794903,10.72,0.0,0.0
328,940,foundation engineer inspection,Texas,Aubrey,100.0,1.0,0.0,0.0,0.0,12.3,0.0,0.0,33.273603,-96.990042,12.3,0.0,0.0
329,940,foundation engineering,Texas,Decatur,96.25,8.0,0.0,3.0,0.0,70.12,1500.0,0.0,33.22164683333333,-97.83241116666666,8.765,0.0,0.0
330,940,home inspection,Texas,Denton,80.95,2.0,0.0,0.0,0.0,16.66,0.0,0.0,33.192632,-97.129266,8.33,0.0,0.0
331,940,home inspector,Texas,Denton,82.0,1.0,0.0,0.0,0.0,6.39,0.0,0.0,33.231552,-97.109871,6.39,0.0,0.0
332,940,licensed structural engineer near me,Texas,Wichita-Falls,100.0,1.0,0.0,0.0,0.0,5.24,0.0,0.0,33.894923,-98.54374200000001,5.24,0.0,0.0
333,940,residential structural engineer inspection near me,Texas,Wichita-Falls,100.0,2.0,0.0,0.0,0.0,18.05,0.0,0.0,33.864528,-98.491011,9.025,0.0,0.0
334,940,structural engineer,Texas,Bowie,93.53888888888888,14.0,0.0,0.0,0.0,120.97,0.0,0.0,33.494922888888894,-97.82714244444446,8.640714285714285,0.0,0.0
335,940,structural engineer inspection,Texas,Mineral-Wells,100.0,3.0,0.0,0.0,0.0,37.45,0.0,0.0,33.332065,-98.3089085,12.483333333333334,0.0,0.0
336,940,structural engineer near me,Texas,Forestburg,100.0,2.0,0.0,0.0,0.0,24.9,0.0,0.0,33.503014,-97.52950899999999,12.45,0.0,0.0
337,940,structural engineering companies,Texas,Gainesville,100.0,1.0,0.0,0.0,0.0,1.64,0.0,0.0,33.661602,-97.176369,1.64,0.0,0.0
338,940,structural inspection,Texas,Wichita-Falls,100.0,3.0,0.0,0.0,0.0,13.54,0.0,0.0,33.8797255,-98.51737650000001,4.513333333333333,0.0,0.0
339,979,civil structural engineer,Texas,College-Station,75.0,1.0,0.0,1.0,0.0,5.47,850.0,0.0,30.609092999999998,-96.32598399999999,5.47,0.0,0.0
340,979,foundation cracks,Texas,Bryan,88.0,1.0,0.0,0.0,0.0,13.78,0.0,0.0,30.661252,-96.322614,13.78,0.0,0.0
341,979,foundation engineering,Texas,El-Campo,98.125,7.0,0.0,1.0,0.0,46.56,600.0,0.0,29.837504166666672,-96.17803116666666,6.651428571428572,0.0,0.0
342,979,foundation structural engineer,Texas,Sealy,100.0,1.0,0.0,1.0,0.0,12.45,600.0,0.0,29.780109000000003,-96.181158,12.45,0.0,0.0
343,979,home inspection engineers,Texas,Angleton,100.0,1.0,0.0,0.0,0.0,12.1,0.0,0.0,29.174921,-95.450088,12.1,0.0,0.0
344,979,home structural engineer,Texas,Lake-Jackson,100.0,1.0,0.0,0.0,0.0,6.04,0.0,0.0,29.052739000000003,-95.474351,6.04,0.0,0.0
345,979,resident engineer,Texas,Bryan,100.0,1.0,0.0,0.0,0.0,5.45,0.0,0.0,30.681053000000002,-96.38606700000001,5.45,0.0,0.0
346,979,residential construction engineer,Texas,Lake-Jackson,100.0,1.0,0.0,0.0,0.0,6.66,0.0,0.0,29.052739000000003,-95.474351,6.66,0.0,0.0
347,979,residential engineer near me,Texas,Bryan,100.0,1.0,0.0,0.0,0.0,9.24,0.0,0.0,30.661252,-96.322614,9.24,0.0,0.0
348,979,structural design,Texas,Bryan,82.7,2.0,0.0,1.0,0.0,25.18,850.0,0.0,30.645073,-96.3560255,12.59,0.0,0.0
349,979,structural engineer,Texas,Bellville,90.0576923076923,41.0,1.0,3.0,1.0,320.91999999999996,2300.0,750.0,29.92909161538461,-96.16543015384617,7.827317073170731,2.3370310357721555,0.32608695652173914
350,979,structural engineer inspection,Texas,Needville,100.0,2.0,0.0,0.0,0.0,8.52,0.0,0.0,29.383067999999998,-95.806472,4.26,0.0,0.0
351,979,structural engineer near me,Texas,Bellville,100.0,5.0,0.0,0.0,0.0,53.760000000000005,0.0,0.0,29.945864,-96.01312566666667,10.752,0.0,0.0
352,979,structural home inspection,Texas,Carmine,100.0,1.0,0.0,0.0,0.0,12.62,0.0,0.0,30.164042,-96.71828000000001,12.62,0.0,0.0
353,979,windstorm inspection,Texas,Bay-City,98.57333333333332,22.0,3.0,2.0,0.0,102.62,1250.0,0.0,29.25877216666667,-95.68390683333332,4.664545454545455,0.0,0.0
